% 1. Title: League of Legends 5vs5 Solo queue Database
%
% 2. Sources:
%	(a) Creator: Oihan Irastorza (Botxan)
%	(b) Date: 12 January, 2024
%	(c) Source of data: Riot API (https://developer.riotgames.com/). Used endpoints: 
%           1. Players per queue, league and rank: /lol/league/v4/entries/{queue}/{tier}/{division}.
%               - Useful returned data: tier, rank, wins, losses, summonerId.
%           2. Get Player Universally Unique IDentifiers (PUUID): /lol/summoner/v4/summoners/by-puuid/{encryptedPUUID}.
%               - Useful returned data: puuid.
%           3. Players last match identifiers: /lol/match/v5/matches/by-puuid/{puuid}/ids.
%               - Useful returned data: list of match ids (e.g. ["EUW1_1234567890", "EUW_0987654321"]).
%           4. Game and player stats: /lol/match/v5/matches/{matchId}.
%               - Useful returned data: rest of attributes.
%       (d) Repository with automated scripts for data gathering and dataset examples: https://github.com/Botxan/LoL-dataset-generator
%
%
% 3. Relevant Information:
%    --- This database stores a set of statistics on the performance of players
%        in different 5vs5 solo queue ranked games. Challenger, Grandmaster and
%        Master tiers have been excluded because they are treated from
%        different enpoints and do not follow the same structure of ranks and 
%        divisions as the other leagues.
%
%    --- Predicted attribute: player tier and rank (I = highest, Diamond I, 
%         28 = lowest, Iron IV). 
%
% 4. Number of instances: 42000 (1500 per tier and rank combination)
%
% 5. Number of Attributes: 16 numeric, predictive attributes and the class
%
% 6. Attribute Information:
%    # Player-related attributes
%    1. tier_rank: number representing the player's tier and rank. 1 = Diamond I, 2 = Diamond II, ..., 28 = Iron IV.
%    2. kills: total number of kills made by the player.
%    3. deaths: total number of times the player has died during the game.
%    4. assists: total number of times the player has assisted in a loss in favor of his team.
%    5. killingsprees: number of times the player has achieved a killing streak (3 kills or more before dying).
%    6. champExperience: experience points that the player has with the champion he has played.
%    7. totalDamageDealth: total damage inflicted by the player.
%    8. totalDamageTaken: total damage taken by the player.
%    9. totalMinionsKilled: number of minions killed by the player.
%    10. turretTakedown: number of towers destroyed by the player.
%    11. visionScore: vision score (1 point per minute of ward lifetime provided + 1 point per minute of ward lifetime denied) obtained by the player.
%
%    # Team-related attributes
%    12. dragonTakedowns: number of dragons killed by the team.
%    13. riftHeraldTakedowns: number of rift heralds killed by the team.
%    14. baronTakedowns: number of barons killed by the team.
%    15. towerTakedowns: number of towers destroyed by the team.
%
%    # Game-related attributes
%    16. gameDuration: game duration in seconds.
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution: 1500 for each of 28 classes.

@relation LoLSoloQ5v5

@attribute tier_rank numeric
@attribute kills numeric
@attribute deaths numeric
@attribute assists numeric
@attribute killingsprees numeric
@attribute champExperience numeric
@attribute totalDamageDealth numeric
@attribute totalDamageTaken numeric
@attribute totalMinionsKilled numeric
@attribute turretTakedown numeric
@attribute visionScore numeric
@attribute dragonTakedowns numeric
@attribute riftHeraldTakedowns numeric
@attribute baronTakedowns numeric
@attribute towerTakedowns numeric
@attribute gameDuration numeric

@data
1,11,10,9,2,15821,255355,31011,251,2,30,3,0,1,9,2083
1,7,4,3,1,9254,120115,14775,182,0,12,2,1,0,2,1393
1,3,1,32,1,13075,34992,15198,27,2,79,4,0,1,10,1654
1,7,1,13,1,10806,73405,14387,44,8,40,3,1,0,9,1628
1,5,8,23,2,18755,188582,37179,93,4,91,3,0,0,9,2515
1,4,2,9,1,4903,10126,10222,18,1,56,0,1,0,3,1270
1,0,6,14,0,10534,13746,19922,20,1,56,2,1,0,3,1646
1,7,6,12,2,11414,33041,20607,35,5,120,2,0,0,8,1873
1,3,9,17,0,10660,42208,24690,47,0,72,3,1,0,4,1856
1,3,0,11,1,9284,20290,11776,15,6,45,2,1,1,9,1390
1,4,10,14,1,7370,17249,19348,16,0,70,1,1,0,9,1515
1,3,8,8,1,14742,25837,33503,38,3,169,5,0,1,8,2584
1,5,1,7,2,10520,96492,10556,158,4,13,1,1,0,10,1110
1,0,0,3,0,8720,79399,6430,139,1,4,0,0,0,4,917
1,6,0,8,1,14551,163565,16822,232,2,24,2,0,1,8,1529
1,8,3,7,2,15751,171508,27055,218,5,27,3,1,1,11,1784
1,4,5,11,1,13707,135476,20490,174,3,20,2,0,1,7,1540
1,9,2,10,2,17324,151965,27482,213,3,26,4,0,1,11,1852
1,3,6,10,1,12763,104056,29356,173,0,18,0,0,0,0,1609
1,5,7,14,1,16793,163566,52127,229,4,19,3,1,0,5,2200
1,11,5,6,3,20049,188565,41148,247,0,21,2,1,1,3,2115
1,6,5,2,2,16095,162016,25949,235,0,20,0,0,0,2,1715
1,7,7,6,3,14134,107121,31832,126,2,20,4,1,1,7,1735
1,3,2,15,1,16901,147153,19105,218,2,23,4,0,2,6,1934
1,1,4,9,0,11060,87838,17242,143,3,16,3,1,0,9,1628
1,7,2,8,2,11078,79103,14705,125,0,7,1,0,1,6,1370
1,6,4,8,2,13628,108420,32178,139,1,18,2,0,0,5,1726
1,4,2,4,1,12571,102765,10602,177,1,28,2,1,1,8,1448
1,2,1,1,1,9416,68765,11962,138,1,7,2,1,0,6,1155
1,7,1,12,1,16429,152815,11729,210,1,16,3,1,1,7,1623
1,2,5,1,1,8484,61365,8974,141,0,11,1,0,0,1,1112
1,9,8,7,3,14675,116284,30261,161,2,20,1,0,1,7,1866
1,8,6,12,2,18841,315114,35092,29,2,34,4,1,1,9,2114
1,5,6,16,2,16707,285977,19085,62,1,18,2,0,1,9,1777
1,20,11,14,5,20364,368188,37281,48,0,32,2,0,1,8,2208
1,2,7,4,0,10195,165991,29410,27,0,15,0,0,0,3,1545
1,3,8,5,1,9061,156462,21466,27,0,18,2,0,0,1,1390
1,11,3,7,3,13823,236111,28903,21,2,21,1,1,1,10,1584
1,8,8,6,2,12365,192287,23607,40,0,19,0,0,0,3,1659
1,5,6,2,2,9586,85767,16263,135,0,7,1,0,0,0,1355
1,1,6,3,0,10279,78509,22268,156,0,12,0,0,0,2,1396
1,6,12,9,1,8876,149670,26074,28,0,9,1,0,0,0,1266
1,3,8,0,1,7718,75638,20782,126,0,8,0,1,0,0,1114
1,6,3,1,2,14414,195449,16827,245,5,15,1,0,0,5,1398
1,7,0,3,1,9812,86050,12454,145,2,9,1,1,0,5,1030
1,7,3,2,2,14741,131777,21284,211,2,15,3,1,1,11,1421
1,12,2,1,2,14242,119426,16367,181,3,14,1,0,0,8,1301
1,8,8,6,2,13327,101011,27036,161,0,20,2,1,0,3,1596
1,3,9,1,1,9719,125019,20687,174,0,15,2,0,0,3,1448
1,7,7,10,1,13945,156376,26957,165,3,11,1,1,1,10,1479
1,7,0,4,1,9425,76738,8892,127,1,4,1,1,0,4,914
1,11,4,2,3,13728,134130,16801,197,3,8,2,1,0,10,1313
1,6,6,5,2,12994,142025,18962,205,1,14,2,0,0,1,1390
1,10,9,10,1,15305,168117,25176,194,0,21,3,1,0,9,2047
1,12,2,7,3,12778,133492,16862,170,4,19,3,0,0,9,1339
1,11,11,8,3,15758,141170,35508,179,4,24,1,0,1,10,1651
1,8,10,4,2,14787,173943,31996,213,1,23,0,1,0,4,1802
1,3,11,6,0,20513,321332,54535,349,5,28,1,0,1,8,2220
1,13,7,11,4,19291,289183,49568,298,5,28,2,0,1,8,1996
1,13,4,4,2,16393,161175,17850,216,2,17,3,0,1,10,1402
1,3,9,6,0,13570,151854,27352,215,3,15,3,1,1,10,1633
1,17,11,10,6,21168,241268,58759,212,3,25,3,0,0,8,2360
1,6,7,11,1,19378,274303,27860,261,2,23,5,0,2,8,2052
1,4,4,2,1,14443,187924,19681,232,3,14,3,1,1,10,1689
1,1,8,1,0,9628,112082,20461,174,0,7,2,0,0,2,1326
1,12,10,7,3,23408,341828,42951,300,5,17,3,1,3,9,2515
1,5,2,10,1,15124,185453,25604,195,4,14,2,1,0,10,1588
1,6,2,4,3,11523,151166,17009,184,5,6,1,1,1,10,1385
1,6,0,1,1,8172,111151,5279,144,2,10,1,0,0,5,912
1,16,5,8,4,13699,154847,25880,165,4,11,4,1,1,9,1598
1,5,8,5,2,12288,133070,20331,183,1,13,1,0,0,3,1627
1,1,8,3,0,8648,86682,18334,166,0,8,0,0,0,2,1379
1,6,8,7,1,15902,292291,30875,45,1,31,3,1,1,7,1895
1,9,3,13,2,17123,313514,35965,39,5,32,3,0,1,11,1944
1,14,2,13,2,14800,217757,32055,47,4,29,2,1,1,9,1512
1,9,1,10,1,7144,118291,16609,11,1,15,2,0,0,3,920
1,13,4,13,2,14394,218116,37739,34,3,31,1,0,1,9,1664
1,9,8,7,2,16477,236515,44560,21,1,49,3,0,1,7,1926
1,14,7,18,5,19349,339467,42005,38,1,32,2,0,1,4,2047
1,4,9,13,2,17313,308452,38102,46,1,27,4,0,1,10,2155
1,5,5,8,1,13355,239334,39042,35,1,29,2,0,0,4,1805
1,10,1,7,2,15976,247172,24185,61,3,36,2,0,1,9,1587
1,8,3,8,2,12453,95361,15916,160,1,15,3,1,1,4,1375
1,7,8,7,2,24114,313980,30588,328,4,24,2,0,2,8,2553
1,1,5,0,0,6880,58465,10449,119,0,5,1,0,0,0,917
1,8,6,11,3,14676,132504,26176,178,1,14,4,0,1,9,1661
1,10,5,8,2,13743,136636,20427,171,6,12,3,1,1,11,1499
1,13,3,9,1,16192,226497,18767,223,5,22,2,0,1,9,1579
1,11,8,13,4,19337,199007,41584,221,2,16,4,0,1,3,2073
1,5,6,4,2,12140,117809,25259,180,2,5,1,0,0,4,1638
1,2,0,8,1,15500,183191,17394,224,6,13,3,1,1,11,1421
1,1,3,0,0,4475,16077,4701,31,0,17,0,0,0,1,917
1,0,7,28,0,12678,29728,23959,35,1,95,4,1,1,9,1863
1,2,5,21,0,10122,25378,13760,30,3,55,2,1,0,6,1411
1,2,5,14,0,8854,16478,13169,22,4,50,1,1,1,11,1339
1,4,12,12,1,11125,23444,28771,20,2,79,4,0,0,8,1877
1,5,4,16,1,4394,7988,10286,7,2,25,2,0,0,5,915
1,4,6,20,1,16918,33965,30151,23,4,102,3,0,3,11,2315
1,2,6,16,1,8105,12874,14774,21,2,68,3,0,1,5,1384
1,1,4,26,0,13049,22294,27684,24,1,103,2,1,0,5,2111
1,0,7,13,0,13156,37101,17278,27,3,80,0,1,1,7,1910
1,1,6,12,0,10268,23750,14975,31,3,54,1,1,1,8,1567
1,0,8,22,0,10187,12566,22344,31,1,51,0,1,1,11,1650
1,1,7,22,0,9686,23034,15426,23,3,47,2,1,1,8,1472
1,1,7,11,0,9248,20073,18135,21,0,66,2,1,0,5,1710
1,4,3,23,1,13930,22670,24008,27,8,64,5,1,2,11,1900
1,2,8,17,0,11786,24206,17706,29,0,95,3,1,0,9,2011
1,7,3,10,3,8705,48346,12546,30,4,53,3,1,1,11,1345
1,1,6,12,0,6564,20288,14292,20,1,40,1,0,0,1,1271
1,0,2,0,0,2698,6656,3896,12,0,5,0,0,0,0,795
1,5,6,9,1,9529,42341,20777,35,2,65,3,0,1,10,1656
1,8,0,4,1,12083,101254,11707,146,2,8,3,1,1,5,1353
1,9,1,1,2,15431,126447,13476,213,1,17,3,0,1,2,1496
1,7,3,6,1,13585,134303,13833,201,4,17,3,0,1,11,1525
1,5,2,8,1,19840,186771,27306,247,2,24,0,1,1,8,1872
1,1,4,6,0,12447,77068,19073,162,3,10,0,0,1,8,1384
1,5,5,4,1,15635,164791,23173,227,4,14,4,0,1,10,1692
1,6,5,5,1,11144,120374,22365,186,1,12,1,0,0,2,1423
1,5,3,8,1,16306,119707,21698,204,2,14,3,0,1,10,1628
1,12,8,5,3,17136,208664,25678,245,0,15,0,0,0,2,1689
1,1,3,3,0,8996,87975,10781,160,0,6,0,0,0,0,1167
1,4,10,8,0,13878,117469,32878,157,5,19,3,1,0,11,1692
1,13,5,4,2,19429,224919,32733,268,5,18,2,0,1,9,1750
1,8,5,1,3,14331,174640,19329,209,3,17,1,1,0,8,1516
1,8,6,4,3,12872,109445,32314,156,1,14,2,1,1,7,1417
1,0,9,7,0,14687,190064,42538,241,1,18,0,0,0,2,1830
1,5,3,4,2,11479,102885,23084,157,1,10,2,1,0,5,1180
1,10,3,10,2,21798,217265,38380,287,5,19,2,1,1,10,2008
1,7,4,4,1,8444,71382,14532,133,1,9,0,0,0,3,917
1,12,5,3,3,17645,224379,32408,212,6,12,3,1,1,9,1535
1,4,10,6,1,13998,146648,33284,192,5,15,3,0,1,8,1640
1,3,0,7,1,7225,120886,13037,10,1,20,2,1,0,6,958
1,12,2,12,2,15243,241610,36331,8,0,28,2,1,1,9,1598
1,5,2,11,1,14662,276458,27512,27,2,29,3,1,1,7,1621
1,5,1,7,1,8174,159877,17622,16,2,26,2,1,0,6,1123
1,8,3,10,2,10017,171767,21646,12,2,21,2,1,0,5,1295
1,6,7,6,1,11383,191785,30693,15,0,33,0,1,0,3,1604
1,13,15,15,3,22408,342567,56317,46,3,41,3,1,1,7,2565
1,17,7,16,2,18606,311479,30265,46,3,29,3,1,2,11,1866
1,7,2,8,2,6534,124135,19135,17,0,17,1,0,0,1,939
1,6,9,23,2,15226,216197,47251,22,4,33,1,0,1,6,1781
1,1,8,3,0,6678,76854,17390,134,0,11,0,0,0,1,1287
1,11,4,6,4,11329,127570,15324,180,3,20,2,1,1,5,1325
1,2,4,5,1,8497,102497,10000,169,2,13,2,1,0,7,1253
1,14,7,5,3,14476,205158,19571,232,1,54,2,1,0,3,1829
1,10,5,9,3,15604,264726,22761,272,4,32,2,1,1,8,1849
1,10,5,2,3,12628,201810,19962,236,2,27,1,1,0,4,1628
1,7,10,2,1,8255,91688,19166,159,1,14,0,0,0,1,1282
1,6,5,15,2,14849,179035,47547,229,4,12,2,1,1,8,1623
1,5,6,7,1,9998,101897,15522,164,4,17,2,1,0,10,1256
1,13,8,14,3,17914,233166,28866,241,6,27,0,0,1,7,1858
1,7,7,4,1,15433,136842,19992,203,0,13,4,0,1,9,1612
1,7,11,7,1,15325,231889,59584,207,4,22,3,0,0,6,2096
1,3,1,3,1,8800,132763,9433,157,3,4,1,0,0,4,937
1,2,2,0,0,9042,103796,7402,167,0,11,0,0,0,1,963
1,6,4,10,2,16718,169897,22530,228,5,17,0,1,1,8,1492
1,11,9,3,2,14691,202639,40602,239,2,16,0,1,0,5,1661
1,11,5,7,3,19660,300832,43128,314,4,17,4,0,1,11,1841
1,3,13,4,1,12018,129846,32381,188,0,13,1,1,0,3,1810
1,3,5,2,1,10485,87100,16550,156,0,8,0,0,0,0,1223
1,4,2,1,1,11227,129028,11470,193,3,12,2,1,0,7,1178
1,0,7,2,0,8184,62379,19106,125,0,8,0,0,0,0,1204
1,3,5,4,1,12632,101164,18963,166,3,13,3,1,1,10,1409
1,16,5,4,4,20336,237335,45314,244,5,21,3,0,2,8,1952
1,14,9,4,3,26097,332861,58942,308,2,43,3,1,2,9,2384
1,6,2,5,2,19821,255319,33998,290,9,21,1,0,0,11,1886
1,7,2,5,2,13504,105409,22318,149,2,21,2,0,1,8,1368
1,3,3,3,1,15505,162674,29016,231,4,16,1,1,1,7,1546
1,2,9,4,0,12284,105899,25032,159,0,12,0,0,0,3,1717
1,3,7,6,0,15339,113742,26367,190,4,20,3,1,1,10,1546
1,8,4,6,2,15861,175154,30833,225,5,25,1,0,1,7,1470
1,17,11,10,4,21500,215631,43824,205,6,19,3,1,2,9,2384
1,4,2,6,1,17035,158055,22569,244,3,26,2,0,1,9,1915
1,3,6,3,0,8090,82769,12802,138,0,15,1,1,0,1,1165
1,5,3,3,1,10886,104647,14041,157,2,14,1,0,0,4,1184
1,11,10,4,3,18681,189324,26004,209,6,21,3,0,2,10,2016
1,14,4,3,2,13083,132186,15090,156,3,9,2,0,1,10,1375
1,5,0,7,1,7059,55171,6702,107,2,9,1,0,0,5,915
1,7,5,4,2,12629,167260,17228,193,4,15,2,1,1,9,1478
1,7,3,14,3,15468,171441,14857,203,4,30,4,1,1,11,1609
1,4,5,3,2,14862,238451,21770,220,1,24,3,0,1,8,2006
1,4,6,23,0,15105,50415,30355,37,6,110,4,0,1,10,2037
1,5,3,23,2,9847,35393,16864,19,6,45,3,1,0,8,1328
1,5,9,23,1,13058,45248,33152,34,3,89,1,1,0,7,2060
1,2,7,26,1,10581,36141,23198,18,4,61,0,0,0,9,1464
1,1,4,18,0,9310,30236,17791,16,4,57,2,0,1,6,1432
1,1,9,20,0,12684,38406,35431,28,4,94,3,1,1,10,1746
1,6,5,20,2,12624,54369,18981,26,6,71,1,1,1,11,1568
1,3,12,21,0,12040,42664,36898,36,2,99,2,0,0,3,2018
1,1,9,10,0,8211,20824,20011,19,1,62,1,0,0,2,1426
1,2,7,11,1,11828,37954,20783,48,1,93,3,0,1,8,1824
1,6,6,10,1,18273,271454,28773,276,3,17,1,0,2,7,2225
1,16,4,9,3,16143,206181,23225,199,5,12,4,0,1,10,1775
1,1,13,1,0,16016,183652,44582,226,2,15,3,0,2,5,1987
1,7,6,12,1,14556,166814,21244,193,3,11,4,0,1,8,1759
1,14,8,5,3,12818,154328,18210,176,5,12,1,1,1,9,1522
1,15,4,5,4,12985,182804,20978,184,5,13,3,1,1,10,1459
1,7,9,7,2,12351,138592,24109,206,1,22,1,0,0,1,1750
1,0,5,1,0,4404,33776,9576,84,0,3,0,0,0,0,911
1,18,9,11,7,14754,193179,32796,163,3,9,3,0,1,10,1740
1,4,2,3,1,13987,164485,20253,209,6,11,3,0,1,11,1431
1,8,13,11,3,19655,211311,49589,216,3,37,5,0,1,10,2251
1,1,3,2,0,8938,68200,7991,136,2,9,2,1,0,9,1090
1,5,5,6,2,13880,131090,19320,182,6,20,3,1,1,10,1425
1,11,10,9,3,16440,168643,28282,205,5,12,1,1,1,11,1641
1,5,11,4,1,13542,137976,32518,205,1,14,1,0,0,3,1818
1,8,8,6,2,17470,199411,26474,235,7,11,3,1,1,11,1634
1,1,12,7,0,10518,95596,25433,148,0,16,2,0,0,0,1492
1,6,9,3,1,18083,192635,31147,253,4,16,2,1,2,11,1821
1,4,4,10,2,11184,112351,14327,177,3,8,1,1,0,9,1230
1,7,13,10,2,15437,143853,38984,178,4,20,3,0,2,7,1982
1,4,0,9,1,13534,153028,8325,212,3,20,2,0,0,5,1545
1,13,5,6,2,13110,169456,16665,208,3,17,3,0,0,9,1437
1,4,1,6,1,13228,133678,9207,219,3,16,1,1,1,9,1420
1,8,5,16,2,16572,204762,15114,255,4,27,2,1,0,8,1987
1,3,3,7,1,11009,134596,16085,178,0,13,1,0,0,0,1399
1,8,10,6,2,13112,129586,24498,188,0,10,1,0,0,2,1649
1,13,2,12,1,16045,192701,20229,221,5,17,1,0,0,10,1564
1,4,0,1,1,8442,75028,4054,154,0,9,2,0,0,2,911
1,8,6,15,2,18517,222071,26067,237,3,17,4,0,1,9,1889
1,6,8,13,2,13810,176645,18031,208,5,14,3,0,1,11,1627
1,13,6,9,4,18566,167032,21832,203,4,24,3,0,2,9,1802
1,1,3,0,0,6982,42026,7344,112,0,7,0,0,0,0,888
1,7,9,20,2,13156,47623,29451,33,4,82,1,1,1,8,2096
1,3,6,1,1,10049,72071,12064,144,0,9,0,1,0,0,1114
1,12,3,11,3,14247,128802,13820,190,5,11,1,1,1,11,1425
1,6,4,8,1,16995,156699,15096,186,4,23,4,0,2,8,1813
1,15,7,11,4,17354,252912,37118,77,3,25,1,0,2,7,1833
1,9,10,6,3,20070,202149,30115,247,3,28,3,0,2,9,2347
1,0,5,1,0,6399,42812,11316,106,0,7,0,0,0,1,1131
1,15,5,8,2,19854,182277,24726,216,6,24,4,0,2,10,2039
1,9,4,9,3,15605,137088,22435,192,5,14,2,1,1,9,1598
1,6,6,9,1,18208,130963,24418,183,1,19,2,0,3,10,2035
1,3,0,8,1,17159,153016,10969,255,5,11,2,1,1,10,1552
1,4,4,6,1,17470,157754,21015,217,4,14,3,1,1,11,1715
1,1,3,9,0,14404,162004,14329,223,3,14,0,1,0,4,1641
1,4,4,4,2,15607,152695,27632,210,2,14,3,0,1,8,1686
1,9,4,12,2,18557,157843,25678,198,3,16,2,0,1,9,1708
1,5,9,6,0,20075,229545,42486,246,1,21,0,1,1,5,2368
1,9,2,5,2,15788,165355,28212,206,8,17,2,1,1,11,1522
1,12,4,8,3,15772,166832,24125,187,2,13,4,1,1,10,1654
1,3,9,6,0,16179,188139,43491,230,4,19,3,1,0,6,2035
1,2,6,7,0,12103,110236,24635,164,2,26,3,0,1,11,1442
1,6,3,3,1,13437,120225,22445,190,4,18,1,1,1,10,1356
1,5,6,5,1,15255,132295,23404,205,0,16,3,1,0,4,1587
1,12,7,7,4,19967,209031,42977,222,3,36,2,1,2,9,2084
1,10,5,7,2,19140,228472,36861,242,4,37,4,0,1,10,2155
1,14,6,8,3,21148,190924,33983,224,4,34,4,0,2,8,2061
1,4,6,10,1,14978,140143,30351,205,4,24,3,0,1,9,1644
1,5,6,4,2,13003,103954,23735,178,1,24,0,0,0,3,1738
1,8,2,8,3,16636,146352,25254,169,7,17,2,0,1,10,1646
1,5,5,10,1,18250,284036,45768,60,0,22,0,1,0,3,1989
1,3,1,8,1,8496,147655,17006,11,0,17,1,1,0,5,1107
1,3,2,10,1,11303,184631,25147,31,0,16,2,1,1,4,1376
1,10,4,7,2,13581,180833,31247,28,2,20,2,1,1,9,1616
1,7,6,6,2,13200,230441,37425,28,2,24,1,1,1,8,1631
1,4,7,2,2,11181,235179,38816,11,1,22,1,1,0,3,1676
1,9,12,9,2,16513,282063,53561,46,2,16,2,1,2,9,1955
1,3,6,1,1,4510,88902,20698,2,0,6,1,0,0,0,925
1,2,6,9,0,7215,106357,19978,17,0,9,0,1,0,1,1165
1,7,8,12,2,13599,216350,40004,15,0,14,2,1,0,5,1824
1,5,6,6,1,11147,190307,35741,29,0,19,0,0,0,2,1517
1,21,5,10,5,16688,261225,35254,36,3,29,4,0,1,8,1681
1,10,0,4,1,10418,173630,21395,23,0,22,1,0,0,4,1146
1,10,3,7,3,12429,202070,28091,18,3,17,3,1,1,10,1435
1,8,4,17,2,15339,232891,43411,26,3,33,4,0,1,10,1685
1,11,2,7,2,11000,174307,32830,16,1,25,2,0,0,6,1353
1,17,4,3,4,20902,371944,37232,82,3,29,5,1,2,10,1827
1,16,2,14,2,24185,408699,43817,50,4,38,4,1,1,8,2220
1,11,2,12,2,13222,182652,32384,11,5,27,2,1,1,11,1599
1,10,4,8,2,12054,207702,36342,41,0,34,1,1,0,5,1741
1,0,6,27,0,12327,20973,21921,22,6,97,2,1,1,11,1956
1,2,3,15,1,7195,19506,12504,17,0,46,3,1,0,9,1308
1,1,3,16,0,9467,34457,14338,26,5,67,3,1,0,8,1542
1,1,1,11,0,6624,16124,8143,23,0,39,1,0,0,4,1184
1,1,7,13,0,7301,13448,20957,18,0,109,2,0,0,4,1879
1,3,2,10,1,8212,13593,19291,24,0,63,1,1,0,4,1661
1,1,3,20,0,9848,18984,13509,22,0,57,3,0,1,10,1356
1,2,2,6,1,10646,108304,10188,177,7,15,1,1,1,11,1365
1,0,3,12,0,4912,9259,7226,16,1,25,1,0,0,2,944
1,2,7,6,0,9836,83881,15664,133,0,12,0,0,0,2,1347
1,1,2,6,0,9707,80326,8906,135,2,13,2,1,0,6,1184
1,4,9,5,0,11351,97773,23096,144,0,21,3,1,0,3,1763
1,7,9,12,2,16338,226573,22887,219,1,24,3,1,1,5,1745
1,2,5,9,0,9859,16909,17608,19,2,67,1,0,1,9,1773
1,11,4,7,2,13354,159108,16315,190,1,22,3,0,0,4,1770
1,14,9,12,4,24965,371484,32648,331,6,41,2,0,1,9,2637
1,3,4,3,1,10206,109317,12652,166,0,10,0,0,0,0,1212
1,3,7,2,1,7995,63576,16141,117,0,23,2,0,0,1,1218
1,8,8,8,2,20377,343713,35102,277,3,19,1,0,0,4,2126
1,22,7,6,4,14129,213778,27992,194,6,27,2,1,1,11,1605
1,16,3,2,3,6296,77157,11996,122,3,10,2,0,0,3,916
1,10,9,12,2,11721,145573,22874,164,4,11,3,1,1,10,1435
1,6,5,6,2,6274,80246,13405,121,2,10,1,1,0,5,1142
1,1,15,19,0,13678,110883,48092,138,0,13,2,1,1,5,1948
1,13,18,8,1,20243,294902,52162,233,1,24,5,1,2,7,2637
1,1,6,4,0,6920,59819,15094,118,0,12,0,0,0,0,1212
1,7,4,13,3,16049,209984,22793,207,3,13,4,0,2,11,1802
1,9,9,10,2,13708,159654,27499,204,5,24,3,1,0,9,1898
1,1,0,0,0,5,751,420,0,0,1,0,0,0,0,106
1,8,10,19,2,16362,81747,31234,28,3,69,3,1,1,11,2111
1,3,5,10,0,8501,45776,13035,20,5,44,3,1,1,11,1447
1,6,8,16,2,12913,84750,24224,36,5,75,2,0,1,9,2000
1,1,8,10,0,13944,93255,21461,50,2,114,3,0,3,10,2253
1,5,6,14,1,11174,58143,14227,17,5,54,2,1,1,7,1576
1,6,8,20,1,15632,77717,22482,41,5,45,1,1,2,11,1800
1,2,9,6,0,9154,29723,17279,22,1,50,0,0,0,4,1614
1,9,7,16,4,14689,110755,25676,36,8,78,5,0,2,10,2113
1,3,3,13,1,8369,28728,8078,22,5,29,2,1,0,11,1247
1,3,5,11,1,10168,62356,15151,13,3,51,4,1,1,8,1680
1,8,3,12,2,14084,214835,36822,30,3,34,4,1,1,11,1539
1,9,4,12,4,21678,420559,57196,49,4,46,5,1,2,11,2416
1,10,0,7,1,11835,177445,22702,26,7,27,3,1,1,11,1360
1,4,4,15,2,13045,201746,37427,15,5,24,3,0,1,9,1598
1,5,2,11,2,12652,172237,28962,12,5,24,1,1,1,10,1356
1,8,2,6,1,5974,85417,14184,4,0,13,2,0,0,2,912
1,16,5,11,3,15167,242857,41659,40,5,27,4,0,1,10,1712
1,5,8,6,2,9203,178582,38502,23,0,28,0,0,0,3,1383
1,12,8,12,3,16516,261251,41921,39,2,33,2,0,1,11,1891
1,4,1,5,1,7053,135903,15666,9,0,20,2,1,0,3,925
1,10,10,5,3,12651,180257,26142,222,0,14,3,1,0,2,1753
1,5,5,4,1,10007,146140,15027,193,4,12,2,1,1,11,1351
1,19,3,10,3,18477,329853,23339,269,9,25,2,1,1,11,1956
1,14,9,11,5,15899,219191,30555,218,5,15,3,1,2,10,1792
1,7,10,6,2,10505,100998,19632,145,3,7,0,1,0,9,1535
1,14,7,12,3,16815,247705,26465,241,1,16,2,0,1,7,1889
1,9,11,12,1,11118,95343,25464,143,0,15,0,1,0,4,1557
1,3,2,3,1,6830,85764,7369,152,0,5,1,0,0,1,1141
1,16,6,12,3,13906,223037,21921,208,5,14,3,0,1,9,1622
1,11,11,11,3,12779,168248,30957,219,0,13,2,1,0,3,1851
1,5,3,11,2,16091,166958,49040,196,6,17,2,1,1,11,1633
1,12,2,11,2,15220,129093,36753,167,4,14,2,1,1,10,1544
1,2,7,4,0,8716,68870,23358,140,0,4,0,0,0,0,1173
1,2,3,2,1,8763,60966,16914,128,0,9,2,0,0,2,1420
1,2,7,6,0,14683,157828,39694,223,1,18,2,0,0,4,1745
1,4,10,5,1,13227,130189,50923,185,0,27,2,0,0,5,1814
1,0,5,0,0,7127,53751,14723,121,0,9,1,0,0,0,1063
1,5,8,13,1,17446,216703,59279,234,2,28,4,1,1,5,2142
1,2,8,4,0,13940,155846,37242,239,1,11,1,1,0,4,1617
1,4,4,14,1,16662,149112,24657,200,8,16,4,0,1,11,1687
1,3,4,15,1,18464,199590,18592,245,4,28,4,1,1,9,2114
1,8,2,9,1,11863,94983,10330,152,1,14,3,1,1,8,1426
1,6,7,10,1,14479,122225,33159,154,3,20,1,1,1,7,1930
1,5,8,4,1,11579,90602,15398,167,0,9,0,0,0,1,1575
1,4,2,3,1,12289,124850,14778,170,4,16,3,1,0,9,1495
1,6,1,18,2,15368,125758,13159,214,4,17,2,0,1,8,1526
1,1,3,16,0,16649,150146,13864,229,4,33,3,1,1,8,1937
1,4,3,8,1,11572,105316,11704,185,4,13,2,1,0,10,1247
